Merkmal_IDs;Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
EAA524;EAA524f001;Halogenfrei nach IEC 60754-2;logisch;pc-5.1
EAA525;EAA525f001;Raucharm nach IEC 61034-2;logisch;pc-5.1
EAA526;EAA526f001;Isolationserhalt nach IEC 60331;logisch;pc-5.1
EAA527;EAA527f001;Ölbeständig nach IEC 60811-2-1;logisch;pc-5.1
EAA528;EAA528f001;Datenkabel Cu;logisch;pc-5.1
EAA529;EAA529f001;Datenkabel LWL;logisch;pc-5.1
EAA530;EAA530f001;Energiekabel;logisch;pc-5.1
EAA531;EAA531f001;Telekommunikationskabel Cu;logisch;pc-5.1
EAA532;EAA532f001;Telekommunikationskabel LWL;logisch;pc-5.1
EAA533;EAA533f001;Netzform;alphanumerisch;pc-5.1
EAA534;EAA534f001;Ausführung der Pole;alphanumerisch;pc-5.1
EAA535;EAA535f001;Blitzstoßstrom (10/350);numerisch;pc-5.1
EAA536;EAA536f001;Nennableitstoßstrom (8/20);numerisch;pc-5.1
EAA537;EAA537f001;Max. Dauerspannung AC;numerisch;pc-5.1
EAA538;EAA538f001;Nennspannung AC;numerisch;pc-5.1
EAA539;EAA539f001;Schutzpegel;numerisch;pc-5.1
EAA540;EAA540f001;Folgestromlöschfähigkeit;numerisch;pc-5.1
EAA541;EAA541f001;Baugröße;alphanumerisch;pc-5.1
EAA542;EAA542f001;Min. Bemessungsquerschnitt (flexibel, feindrähtig);numerisch;pc-5.1
EAA543;EAA543f001;Max. Bemessungsquerschnitt (flexibel, feindrähtig);numerisch;pc-5.1
EAA544;EAA544f001;Min. Leiterquerschnitt starr (ein-/mehrdrähtig);numerisch;pc-5.1
EAA545;EAA545f001;Max. Leiterquerschnitt starr (ein-/mehrdrähtig);numerisch;pc-5.1
EAA546;EAA546f001;Mit Fernmeldekontakt;logisch;pc-5.1
EAA547;EAA547f001;Ausblasend;logisch;pc-5.1
EAA548;EAA548f001;Signalisierung am Gerät;alphanumerisch;pc-5.1
EAA549;EAA549f001;Prüfklasse Typ 1;logisch;pc-5.1
EAA550;EAA550f001;Polzahl;numerisch;pc-5.1
EAA551;EAA551f001;Mit Entkopplungsinduktivität;logisch;pc-5.1
EAA552;EAA552f001;Min. Anschlussquerschnitt;numerisch;pc-5.1
EAA553;EAA553f001;Max. Anschlussquerschnitt;numerisch;pc-5.1
EAA554;EAA554f001;Min. Klemmbereich Rundleiter;numerisch;pc-5.1
EAA555;EAA555f001;Max. Klemmbereich Rundleiter;numerisch;pc-5.1
EAA556;EAA556f001;Klemmbreite Flachleiter;alphanumerisch;pc-5.1
EAA558;EAA558f001;Profilart;alphanumerisch;pc-5.1
EAA559;EAA559f001;Verbindungsart;alphanumerisch;pc-5.1
EAA560;EAA560f001;Min. Klemm-/Spannbereich;numerisch;pc-5.1
EAA561;EAA561f001;Max. Klemm-/Spannbereich;numerisch;pc-5.1
EAA562;EAA562f001;Klemm-/Spannbereich (in Zoll);alphanumerisch;pc-5.1
EAA563;EAA563f001;Min. Querschnitt des anzuschließenden Kabels;numerisch;pc-5.1
EAA564;EAA564f001;Max. Querschnitt des anzuschließenden Kabels;numerisch;pc-5.1
EAA565;EAA565f001;Anzahl der Leiter;numerisch;pc-5.1
EAA566;EAA566f001;Werkstoff-Eigenschaft;alphanumerisch;pc-5.1
EAA567;EAA567f001;Werkstoff-Mantel;alphanumerisch;pc-5.1
EAA568;EAA568f001;Anzahl der Einzeldrähte;numerisch;pc-5.1
EAA569;EAA569f001;Länge/Höhe;numerisch;pc-5.1
EAA571;EAA571f001;Verjüngt 16 mm auf 10 mm;logisch;pc-5.1
EAA572;EAA572f001;Mit Anschlusslöchern;logisch;pc-5.1
EAA573;EAA573f001;Werkstoff des Halters;alphanumerisch;pc-5.1
EAA574;EAA574f001;Werkstoff des Trägers;alphanumerisch;pc-5.1
EAA575;EAA575f001;Befestigungsart Leiter;alphanumerisch;pc-5.1
EAA578;EAA578f001;Länge des Trägers;numerisch;pc-5.1
EAA579;EAA579f001;Leiterabmessungen;alphanumerisch;pc-5.1
EAA580;EAA580f001;Befestigungsart Halter;alphanumerisch;pc-5.1
EAA582;EAA582f001;Min. Rohrspannbereich;numerisch;pc-5.1
EAA583;EAA583f001;Max. Rohrspannbereich;numerisch;pc-5.1
EAA584;EAA584f001;Befestigungsart Stange;alphanumerisch;pc-5.1
EAA585;EAA585f001;Stangendurchmesser;numerisch;pc-5.1
EAA586;EAA586f001;Werkstoff des Anschlusses;alphanumerisch;pc-5.1
EAA587;EAA587f001;Explosionsgeprüfte Ausführung;logisch;pc-5.1
EAA588;EAA588f001;Zweimetallverbinder;logisch;pc-5.1
EAA589;EAA589f001;Anschlussloch;numerisch;pc-5.1
EAA590;EAA590f001;Integrierte Rundleiterführung;logisch;pc-5.1
EAA591;EAA591f001;Geeignet für Verbindung;alphanumerisch;pc-5.1
EAA592;EAA592f001;Geeignet für min. Rundleiterdurchmesser;numerisch;pc-5.1
EAA593;EAA593f001;Geeignet für max. Rundleiterdurchmesser;numerisch;pc-5.1
EAA596;EAA596f001;Befestigungsloch;numerisch;pc-5.1
EAA597;EAA597f001;Art der Befestigungsschrauben;alphanumerisch;pc-5.1
EAA598;EAA598f001;Anschlussfahne Länge;numerisch;pc-5.1
EAA599;EAA599f001;Nenninduktivität;numerisch;pc-5.1
EAA600;EAA600f001;Nennspannung DC;numerisch;pc-5.1
EAA601;EAA601f001;Nennlaststrom;numerisch;pc-5.1
EAA602;EAA602f001;Max. Dauerspannung DC;numerisch;pc-5.1
EAA603;EAA603f001;Schutzpegel L-N;numerisch;pc-5.1
EAA604;EAA604f001;Schutzpegel L-PE/N-PE;numerisch;pc-5.1
EAA605;EAA605f001;Prüfklasse Typ 2;logisch;pc-5.1
EAA606;EAA606f001;Nennableitstoßstrom (8/20) (L+N-PE);numerisch;pc-5.1
EAA607;EAA607f001;Nennableitstoßstrom (8/20) (L-N);numerisch;pc-5.1
EAA608;EAA608f001;Prüfklasse Typ 3;logisch;pc-5.1
EAA609;EAA609f001;Mit Entstörfilter;logisch;pc-5.1
EAA612;EAA612f001;Anschluss 1;alphanumerisch;pc-5.1
EAA613;EAA613f001;Schutzpegel Ader/Ader;numerisch;pc-5.1
EAA614;EAA614f001;Schutzpegel Ader/Erde;numerisch;pc-5.1
EAA616;EAA616f001;Max. Schutzpegel L-N;numerisch;pc-5.1
EAA617;EAA617f001;Max. Schutzpegel L-PE/N-PE;numerisch;pc-5.1
EAA618;EAA618f001;Netzfolgestromlöschvermögen;numerisch;pc-5.1
EAA619;EAA619f001;Min. Leiterquerschnitt flexibel (feindrähtig) mit Aderendhülse;numerisch;pc-5.1
EAA620;EAA620f001;Max. Leiterquerschnitt flexibel (feindrähtig) mit Aderendhülse;numerisch;pc-5.1
EAA621;EAA621f001;Fernsignalisierung;logisch;pc-5.1
EAA622;EAA622f001;Prüfklasse;alphanumerisch;pc-5.1
EAA623;EAA623f001;Erderanschluss Durchmesser;alphanumerisch;pc-5.1
EAA624;EAA624f001;Isolator;logisch;pc-5.1
EAA625;EAA625f001;Anzahl Anschluss Rundleiter 8 mm;numerisch;pc-5.1
EAA626;EAA626f001;Anzahl Anschluss Rundleiter 10 mm;numerisch;pc-5.1
EAA627;EAA627f001;Anzahl Anschluss Rundleiter 8-10 mm;numerisch;pc-5.1
EAA628;EAA628f001;Anzahl Anschluss Flachleiter bis 30 mm;numerisch;pc-5.1
EAA629;EAA629f001;Anzahl Anschluss Flachleiter bis 40 mm;numerisch;pc-5.1
EAA630;EAA630f001;Anzahl Anschluss Leitung bis 6 mm² starr;numerisch;pc-5.1
EAA631;EAA631f001;Anzahl Anschluss Leitung bis 16 mm² starr;numerisch;pc-5.1
EAA632;EAA632f001;Anzahl Anschluss Leitung bis 25 mm² starr;numerisch;pc-5.1
EAA633;EAA633f001;Anzahl Anschluss Leitung bis 95 mm² starr;numerisch;pc-5.1
EAA634;EAA634f001;Werkstoff der Kontaktschiene;alphanumerisch;pc-5.1
EAA635;EAA635f001;Oberfläche der Kontaktschiene;alphanumerisch;pc-5.1
EAA636;EAA636f001;Werkstoff der Klemme;alphanumerisch;pc-5.1
EAA637;EAA637f001;Oberfläche der Klemme;alphanumerisch;pc-5.1
EAA639;EAA639f001;Durchmesser der Einzeldrähte;numerisch;pc-5.1
EAA640;EAA640f001;Anwendung Blitzschutz;logisch;pc-5.1
EAA641;EAA641f001;Ableiter-Höchste Dauerspannung;numerisch;pc-5.1
EAA642;EAA642f001;Schutzpegel Ader/Neutralleiter;numerisch;pc-5.1
EAA643;EAA643f001;Signal-Nennspannung DC;numerisch;pc-5.1
EAA644;EAA644f001;Signal-Nennspannung AC;numerisch;pc-5.1
EAA645;EAA645f001;Signal-Höchste Dauerspannung DC;numerisch;pc-5.1
EAA646;EAA646f001;Signal-Höchste Dauerspannung AC;numerisch;pc-5.1
EAA647;EAA647f001;Signal-Nennlaststrom;numerisch;pc-5.1
EAA648;EAA648f001;Signal-Nennableitstoßstrom (8/20);numerisch;pc-5.1
EAA649;EAA649f001;Signal-Schutzpegel Ader/Erde;numerisch;pc-5.1
EAA650;EAA650f001;Signal-Schutzpegel Ader/Ader;numerisch;pc-5.1
EAA651;EAA651f001;Signal-Grenzfrequenz;numerisch;pc-5.1
EAA652;EAA652f001;Anschlussgewindemaß metrisch;numerisch;pc-5.1
EAA653;EAA653f001;Anschlussachse;numerisch;pc-5.1
EAA655;EAA655f001;Aufnahme Fangstange;alphanumerisch;pc-5.1
EAA656;EAA656f001;Kontaktform;alphanumerisch;pc-5.1
EAA657;EAA657f001;Erderdurchmesser;alphanumerisch;pc-5.1
EAA658;EAA658f001;Geeignet für Aufnahmesystem;alphanumerisch;pc-5.1
EAA659;EAA659f001;Verzinnt;logisch;pc-5.1
EAA660;EAA660f001;Querschnitt der Durchgangsader;numerisch;pc-5.1
EAA661;EAA661f001;Querschnitt der Abzweigader;numerisch;pc-5.1
EAA662;EAA662f001;Leuchtmittelbestückung;alphanumerisch;pc-5.1
EAA664;EAA664f001;Werkstoff des Gehäuses;alphanumerisch;pc-5.1
EAA665;EAA665f001;Geeignet für Leuchtmittelanzahl;numerisch;pc-5.1
EAA669;EAA669f001;Schlagfestigkeit;alphanumerisch;pc-5.1
EAA670;EAA670f001;Schutzart (IP);alphanumerisch;pc-5.1
EAA673;EAA673f001;Mit Zugschalter;logisch;pc-5.1
EAA674;EAA674f001;Zentrale Aufhängung;logisch;pc-5.1
EAA675;EAA675f001;Leuchtmittel;alphanumerisch;pc-5.1
EAA676;EAA676f001;Geeignet für Notlicht;logisch;pc-5.1
EAA677;EAA677f001;Elektrischer Anschluss mit Stecksystem;logisch;pc-5.1
EAA678;EAA678f001;RAL-Nummer;numerisch;pc-5.1
EAA679;EAA679f001;Mit Schalter;logisch;pc-5.1
EAA680;EAA680f001;Brandschutz D;logisch;pc-5.1
EAA681;EAA681f001;Brandschutz F;logisch;pc-5.1
EAA682;EAA682f001;Brandschutz FF;logisch;pc-5.1
EAA683;EAA683f001;Einbau in isolierte Decken, Brandschutz F mit Dach;logisch;pc-5.1
EAA684;EAA684f001;Möbeleinbau, Brandschutz M;logisch;pc-5.1
EAA685;EAA685f001;Möbeleinbau, Brandschutz MM;logisch;pc-5.1
EAA686;EAA686f001;Glühdrahtprüfung nach IEC 695-2-1;alphanumerisch;pc-5.1
EAA687;EAA687f001;Geeignet zur Aufnahme von lichttechnischem Zubehör;logisch;pc-5.1
EAA688;EAA688f001;Zündgerät;alphanumerisch;pc-5.1
EAA689;EAA689f001;Mit Punktauslass;logisch;pc-5.1
EAA690;EAA690f001;Geeignet für Lichtbandkonfiguration;logisch;pc-5.1
EAA691;EAA691f001;Geeignet für Pendelaufhängung;logisch;pc-5.1
EAA692;EAA692f001;Geeignet für Wandmontage;logisch;pc-5.1
EAA693;EAA693f001;Werkstoff der Abdeckung;alphanumerisch;pc-5.1
EAA694;EAA694f001;Lichtverteilung;alphanumerisch;pc-5.1
EAA695;EAA695f001;Lichtaustritt;alphanumerisch;pc-5.1
EAA696;EAA696f001;Werkstoff des Rasters;alphanumerisch;pc-5.1
EAA697;EAA697f001;Art der Leuchte;alphanumerisch;pc-5.1
EAA698;EAA698f001;Anzahl der Leuchtenköpfe;numerisch;pc-5.1
EAA699;EAA699f001;Farbtemperatur steuerbar;logisch;pc-5.1
EAA700;EAA700f001;Farbe steuerbar (RGB);logisch;pc-5.1
EAA701;EAA701f001;Direkt-/Indirektanteile separat regelbar;logisch;pc-5.1
EAA702;EAA702f001;Mit Reflektor;logisch;pc-5.1
EAA703;EAA703f001;Mit Präsenzmelder;logisch;pc-5.1
EAA704;EAA704f001;Mit Stativhalterung;logisch;pc-5.1
EAA705;EAA705f001;Werkstoff des Leuchtenkopfes;alphanumerisch;pc-5.1
EAA706;EAA706f001;Werkstoff der Faserbündel;alphanumerisch;pc-5.1
EAA708;EAA708f001;Farbe der Abdeckung;alphanumerisch;pc-5.1
EAA710;EAA710f001;Überrollbar;logisch;pc-5.1
EAA711;EAA711f001;Max. Oberflächentemperatur;numerisch;pc-5.1
EAA712;EAA712f001;Zone;alphanumerisch;pc-5.1
EAA714;EAA714f001;Blendbegrenzung UGR längs;numerisch;pc-5.1
EAA715;EAA715f001;Blendbegrenzung UGR quer;numerisch;pc-5.1
EAA716;EAA716f001;Batterieart;alphanumerisch;pc-5.1
EAA719;EAA719f001;Höhe/Tiefe;numerisch;pc-5.1
EAA720;EAA720f001;Max. Extremtemperaturbereich;numerisch;pc-5.1
EAA721;EAA721f001;Min. Extremtemperaturbereich;numerisch;pc-5.1
EAA722;EAA722f001;Reinstraumklasse;numerisch;pc-5.1
EAA723;EAA723f001;Geeignet für Wandeinbau;logisch;pc-5.1
EAA725;EAA725f001;Reflektor schwenkbar;logisch;pc-5.1
EAA726;EAA726f001;Mit Schutzabdeckung;logisch;pc-5.1
EAA727;EAA727f001;Werkstoff des Reflektors;alphanumerisch;pc-5.1
EAA728;EAA728f001;Min. Pendellänge;numerisch;pc-5.1
EAA729;EAA729f001;Max. Pendellänge;numerisch;pc-5.1
EAA730;EAA730f001;Werkstoff des Seils;alphanumerisch;pc-5.1
EAA731;EAA731f001;Seilfarbe;alphanumerisch;pc-5.1
EAA732;EAA732f001;Mit Befestigungsmaterial;logisch;pc-5.1
EAA734;EAA734f001;Lichtfarbe gemäß EN 12464-1;alphanumerisch;pc-5.1
EAA735;EAA735f001;Gedrehtes Glas;logisch;pc-5.1
EAA736;EAA736f001;Spezielle Anwendung;alphanumerisch;pc-5.1
EAA737;EAA737f001;Mehrfach-Glühwendel;logisch;pc-5.1
EAA738;EAA738f001;Neodym-Lampe;logisch;pc-5.1
EAA739;EAA739f001;Ringdurchmesser;numerisch;pc-5.1
EAA740;EAA740f001;Geeignet für Ex-Leuchten;logisch;pc-5.1
EAA741;EAA741f001;Doppelwandig;logisch;pc-5.1
EAA742;EAA742f001;Für Anwendung bei niedrigen Temperaturen;logisch;pc-5.1
EAA743;EAA743f001;Nennstrom;numerisch;pc-5.1
EAA745;EAA745f001;Lampenleistung Wendel 1;numerisch;pc-5.1
EAA746;EAA746f001;Lampenleistung Wendel 2;numerisch;pc-5.1
EAA747;EAA747f001;Lichtausbeute;numerisch;pc-5.1
EAA748;EAA748f001;Geeignet für Scheinwerfer PKW;logisch;pc-5.1
EAA749;EAA749f001;Geeignet für Scheinwerfer LKW;logisch;pc-5.1
EAA750;EAA750f001;Geeignet für sonstige Beleuchtung PKW;logisch;pc-5.1
EAA751;EAA751f001;Geeignet für sonstige Beleuchtung LKW;logisch;pc-5.1
EAA752;EAA752f001;Geeignet für Wasserfahrzeug;logisch;pc-5.1
EAA753;EAA753f001;Geeignet für Fahrrad;logisch;pc-5.1
EAA754;EAA754f001;Geeignet für Moped;logisch;pc-5.1
EAA755;EAA755f001;Geeignet für Motorrad;logisch;pc-5.1
EAA756;EAA756f001;Ausführung Glas;alphanumerisch;pc-5.1
EAA757;EAA757f001;Geeignet für Notstrom/Gleichspannung;logisch;pc-5.1
EAA758;EAA758f001;Geeignet für Verkehrshinweistafel-Signalisierung;logisch;pc-5.1
EAA760;EAA760f001;Spannungsart;alphanumerisch;pc-5.1
EAA761;EAA761f001;Anzahl der Platinen;numerisch;pc-5.1
EAA765;EAA765f001;Geeignet für Außenmontage;logisch;pc-5.1
EAA766;EAA766f001;Schubkraft;numerisch;pc-5.1
EAA767;EAA767f001;Hublänge;numerisch;pc-5.1
EAA768;EAA768f001;Gehäuse;alphanumerisch;pc-5.1
EAA769;EAA769f001;Stromaufnahme;numerisch;pc-5.1
EAA770;EAA770f001;Anschlussspannung;numerisch;pc-5.1
EAA771;EAA771f001;Länge der Anschlussleitung;numerisch;pc-5.1
EAA772;EAA772f001;Versorgungsspannung AC;numerisch;pc-5.1
EAA773;EAA773f001;Korrosionsschutz;alphanumerisch;pc-5.1
EAA774;EAA774f001;Bemessungsleistung bei Bemessungsfrequenz;numerisch;pc-5.1
EAA775;EAA775f001;Bemessungsdrehzahl bei Bemessungsfrequenz;numerisch;pc-5.1
EAA776;EAA776f001;Max. elektrische Belastbarkeit pro Phase;numerisch;pc-5.1
EAA777;EAA777f001;Busfähig;logisch;pc-5.1
EAA778;EAA778f001;Variabler Geräteträgerabstand;logisch;pc-5.1
EAA779;EAA779f001;Querschnitt der Verdrahtungsadern;numerisch;pc-5.1
EAA780;EAA780f001;Vorverdrahtung hitzebeständig;logisch;pc-5.1
EAA781;EAA781f001;Geeignet für Kabelrinne;logisch;pc-5.1
EAA782;EAA782f001;Mit Kabelrinne;logisch;pc-5.1
EAA783;EAA783f001;Beschriftungsart;alphanumerisch;pc-5.1
EAA785;EAA785f001;Geeignet für HV-Leuchten;logisch;pc-5.1
EAA786;EAA786f001;Geeignet für NV-Leuchten;logisch;pc-5.1
EAA788;EAA788f001;Max. Leuchtendurchmesser;numerisch;pc-5.1
EAA789;EAA789f001;Min. Deckenstärke;numerisch;pc-5.1
EAA795;EAA795f001;Geeignet für min. Lampenleistung;numerisch;pc-5.1
EAA796;EAA796f001;Geeignet für max. Lampenleistung;numerisch;pc-5.1
EAA802;EAA802f001;Beschaffenheit der Abdeckung;alphanumerisch;pc-5.1
EAA805;EAA805f001;Geeignet für 19 Zoll-Einbau;logisch;pc-5.1
EAA806;EAA806f001;Anzahl der Ausgänge;numerisch;pc-5.1
EAA807;EAA807f001;Für Lampenart HM;logisch;pc-5.1
EAA808;EAA808f001;Für Lampenart HS;logisch;pc-5.1
EAA809;EAA809f001;Für Lampenart LS;logisch;pc-5.1
EAA810;EAA810f001;Für Lampenart T16-R;logisch;pc-5.1
EAA811;EAA811f001;Für Lampenart T38;logisch;pc-5.1
EAA812;EAA812f001;Für Lampenart T-U;logisch;pc-5.1
EAA813;EAA813f001;Für Lampenart TC-F;logisch;pc-5.1
EAA814;EAA814f001;Für Lampenart TC-QEL;logisch;pc-5.1
EAA815;EAA815f001;Für Lampenart TC-SEL;logisch;pc-5.1
EAA816;EAA816f001;Geeignet für min. Lampenleistung (1-lampig);numerisch;pc-5.1
EAA817;EAA817f001;Geeignet für max. Lampenleistung (1-lampig);numerisch;pc-5.1
EAA818;EAA818f001;Geeignet für min. Lampenleistung (2-lampig);numerisch;pc-5.1
EAA819;EAA819f001;Geeignet für max. Lampenleistung (2-lampig);numerisch;pc-5.1
EAA820;EAA820f001;Geeignet für min. Lampenleistung (3-lampig);numerisch;pc-5.1
EAA821;EAA821f001;Geeignet für max. Lampenleistung (3-lampig);numerisch;pc-5.1
EAA822;EAA822f001;Geeignet für min. Lampenleistung (4-lampig);numerisch;pc-5.1
EAA823;EAA823f001;Geeignet für max. Lampenleistung (4-lampig);numerisch;pc-5.1
EAA824;EAA824f001;Sicherheitstrafo;logisch;pc-5.1
EAA825;EAA825f001;Primärspannung;numerisch;pc-5.1
EAA827;EAA827f001;Min. Leistung;numerisch;pc-5.1
EAA829;EAA829f001;Geeignet für Neonleuchten;logisch;pc-5.1
EAA830;EAA830f001;Zellwerkstoff;alphanumerisch;pc-5.1
EAA832;EAA832f001;MPP-Spannung;numerisch;pc-5.1
EAA833;EAA833f001;Kurzschlussstrom;numerisch;pc-5.1
EAA834;EAA834f001;MPP-Strom;numerisch;pc-5.1
EAA835;EAA835f001;Max. Systemspannung;numerisch;pc-5.1
EAA836;EAA836f001;Rahmen;logisch;pc-5.1
EAA837;EAA837f001;Anschlusskabel;logisch;pc-5.1
EAA838;EAA838f001;Min. Leistungstoleranz;numerisch;pc-5.1
EAA839;EAA839f001;Max. Leistungstoleranz;numerisch;pc-5.1
EAA840;EAA840f001;Max. DC-Eingangsleistung;numerisch;pc-5.1
EAA841;EAA841f001;Min. MPP-Spannungsbereich;numerisch;pc-5.1
EAA842;EAA842f001;Max. MPP-Spannungsbereich;numerisch;pc-5.1
EAA843;EAA843f001;Max. Eingangsspannung;numerisch;pc-5.1
EAA844;EAA844f001;Max. Eingangsstrom;numerisch;pc-5.1
EAA845;EAA845f001;Euro-Wirkungsgrad;numerisch;pc-5.1
EAA846;EAA846f001;AC-Ausgangsnennleistung;numerisch;pc-5.1
EAA847;EAA847f001;3-phasige Netzeinspeisung;logisch;pc-5.1
EAA848;EAA848f001;Netzüberwachung;alphanumerisch;pc-5.1
EAA849;EAA849f001;Display;alphanumerisch;pc-5.1
EAA850;EAA850f001;Datenaustausch;logisch;pc-5.1
EAA851;EAA851f001;Anzahl der DC-Schraubanschlüsse;numerisch;pc-5.1
EAA852;EAA852f001;Anzahl der DC-Steckanschlüsse;numerisch;pc-5.1
EAA853;EAA853f001;DC-Systemspannung;numerisch;pc-5.1
EAA854;EAA854f001;Max. Ladestrom;numerisch;pc-5.1
EAA855;EAA855f001;Max. Laststrom;numerisch;pc-5.1
EAA856;EAA856f001;Tiefentladeschutz;logisch;pc-5.1
EAA857;EAA857f001;Min. Eigenverbrauch;numerisch;pc-5.1
EAA858;EAA858f001;Max. Eigenverbrauch;numerisch;pc-5.1
EAA859;EAA859f001;MPP-Tracking;logisch;pc-5.1
EAA860;EAA860f001;Geeignet für Gel-Batterie;logisch;pc-5.1
EAA863;EAA863f001;Ausgangsleistung;numerisch;pc-5.1
EAA864;EAA864f001;Kurzzeitige Spitzenlast;numerisch;pc-5.1
EAA865;EAA865f001;Min. Ausgangsspannungsbereich;numerisch;pc-5.1
EAA866;EAA866f001;Max. Ausgangsspannungsbereich;numerisch;pc-5.1
EAA867;EAA867f001;Min. Ausgangsfrequenz;numerisch;pc-5.1
EAA868;EAA868f001;Max. Ausgangsfrequenz;numerisch;pc-5.1
EAA869;EAA869f001;Ausgangsspannungsart;alphanumerisch;pc-5.1
EAA870;EAA870f001;Laderegler integriert;logisch;pc-5.1
EAA871;EAA871f001;DC-Ausgang;logisch;pc-5.1
EAA873;EAA873f001;Anlagegröße;numerisch;pc-5.1
EAA874;EAA874f001;Montagefläche;numerisch;pc-5.1
EAA875;EAA875f001;Dacheindeckung;alphanumerisch;pc-5.1
EAA876;EAA876f001;Anzeigeart;alphanumerisch;pc-5.1
EAA877;EAA877f001;Anzahl der Display-Zeilen;numerisch;pc-5.1
EAA878;EAA878f001;Zifferngröße;numerisch;pc-5.1
EAA879;EAA879f001;Anzahl der speicherbaren Werte;numerisch;pc-5.1
EAA880;EAA880f001;Anzahl der verwaltbaren Wechselrichter;numerisch;pc-5.1
EAA881;EAA881f001;Speicherung von elektrischen Werten (DC);logisch;pc-5.1
EAA882;EAA882f001;Fernabfragbar;logisch;pc-5.1
EAA883;EAA883f001;Absetzen von Störmeldungen automatisch;logisch;pc-5.1
EAA887;EAA887f001;Sichtscheibenmaterial;alphanumerisch;pc-5.1
EAA888;EAA888f001;Sichtscheibenfarbe;alphanumerisch;pc-5.1
EAA889;EAA889f001;Schweißerschutzbrille;logisch;pc-5.1
EAA890;EAA890f001;Elektrooptisch;logisch;pc-5.1
EAA891;EAA891f001;Einlage;logisch;pc-5.1
EAA892;EAA892f001;Beschichtung;logisch;pc-5.1
EAA893;EAA893f001;Rollbar;logisch;pc-5.1
EAA894;EAA894f002;Flugtauglich;logisch;pc-5.1
EAA895;EAA895f001;Anzahl einseitige Tafeln;numerisch;pc-5.1
EAA896;EAA896f001;Anzahl zweiseitige Tafeln;numerisch;pc-5.1
EAA897;EAA897f001;Höhe Bodenschale;numerisch;pc-5.1
EAA899;EAA899f001;Griffloch;logisch;pc-5.1
EAA900;EAA900f001;Ringkappen für Trageriemen;logisch;pc-5.1
EAA901;EAA901f002;Anzahl einseitige Wände;numerisch;pc-5.1
EAA902;EAA902f002;Anzahl zweiseitige Wände;numerisch;pc-5.1
EAA903;EAA903f001;Flügelgewicht;numerisch;pc-5.1
EAA904;EAA904f001;Vorne;logisch;pc-5.1
EAA905;EAA905f001;Hinten;logisch;pc-5.1
EAA906;EAA906f001;Schließzapfen;alphanumerisch;pc-5.1
EAA907;EAA907f001;Fenstertyp;alphanumerisch;pc-5.1
EAA908;EAA908f001;Anschlagausrichtung;alphanumerisch;pc-5.1
EAA909;EAA909f001;Unten;logisch;pc-5.1
EAA910;EAA910f001;Seitlich;logisch;pc-5.1
EAA911;EAA911f001;Oben;logisch;pc-5.1
EAA912;EAA912f001;Fensterwerkstoff;alphanumerisch;pc-5.1
EAA913;EAA913f001;Hohe Laufschiene;logisch;pc-5.1
EAA914;EAA914f001;Flache Laufschiene;logisch;pc-5.1
EAA916;EAA916f001;Einwärts;logisch;pc-5.1
EAA917;EAA917f001;Auswärts;logisch;pc-5.1
EAA918;EAA918f001;Thermische Trennung;logisch;pc-5.1
EAA919;EAA919f001;Thermische Isolierung;logisch;pc-5.1
EAA920;EAA920f001;Bautiefe;numerisch;pc-5.1
EAA921;EAA921f001;Anzahl Schließzapfen;numerisch;pc-5.1
EAA922;EAA922f001;koppelbar;logisch;pc-5.1
EAA923;EAA923f001;Biegsam;logisch;pc-5.1
EAA924;EAA924f001;Tilt first;logisch;pc-5.1
EAA925;EAA925f001;Kipplager unten;logisch;pc-5.1
EAA926;EAA926f001;Kipplager seitlich;logisch;pc-5.1
EAA927;EAA927f001;Zweiflügelig;logisch;pc-5.1
EAA928;EAA928f001;Steuerplatten;logisch;pc-5.1
EAA929;EAA929f001;Schwingflügel;logisch;pc-5.1
EAA930;EAA930f001;Stulpflügel;logisch;pc-5.1
EAA931;EAA931f001;Schlagleisten;logisch;pc-5.1
EAA932;EAA932f001;Spreizgetriebe;logisch;pc-5.1
EAA933;EAA933f001;Anschlagrichtung;alphanumerisch;pc-5.1
EAA934;EAA934f001;WK3 tauglich;logisch;pc-5.1
EAA935;EAA935f001;Verdeckt liegend;logisch;pc-5.1
EAA936;EAA936f001;Aufliegend;logisch;pc-5.1
EAA937;EAA937f001;Einhängbar/aushängbar;logisch;pc-5.1
EAA938;EAA938f001;Zweitschere;logisch;pc-5.1
EAA939;EAA939f001;Farbe Decke;alphanumerisch;pc-5.1
EAA940;EAA940f001;Farbe Seele;alphanumerisch;pc-5.1
EAA941;EAA941f001;Min. Betriebstemperatur;numerisch;pc-5.1
EAA942;EAA942f001;Max. Betriebstemperatur;numerisch;pc-5.1
EAA943;EAA943f001;Kurzzeitige max. Temperatur;numerisch;pc-5.1
EAA944;EAA944f001;Toleranz +/-;numerisch;pc-5.1
EAA945;EAA945f001;Material Decke;alphanumerisch;pc-5.1
EAA946;EAA946f001;Wendel;logisch;pc-5.1
EAA947;EAA947f001;Material Seele;alphanumerisch;pc-5.1
EAA948;EAA948f001;Laugenbeständig;logisch;pc-5.1
EAA949;EAA949f001;Chemikalienbeständig;logisch;pc-5.1
EAA950;EAA950f001;Ozonbeständig;logisch;pc-5.1
EAA951;EAA951f001;Fäkalienbeständig;logisch;pc-5.1
